Price,Close,High,Low,Open,Volume
Ticker,KO,KO,KO,KO,KO
Date,,,,,
2021-01-11,43.18946838378906,43.75729790789048,42.97438139311478,43.55081295277768,19304400
2021-01-12,43.11204147338867,43.3357305231676,42.81091768557133,43.05181737221868,18538700
2021-01-13,43.155052185058594,43.32712242804024,42.97437990681297,43.000189294571804,18864100
2021-01-14,42.35491943359375,43.17225045431887,42.346317400139604,43.155043105444356,34303600
2021-01-15,41.898948669433594,42.311915319668564,41.75268780136883,42.29470796566287,24366800
2021-01-19,41.73548126220703,42.19146794734251,41.503190183512956,41.93336419615233,29114500
2021-01-20,41.88174057006836,42.0021887639974,41.56341273154629,41.761292376139316,23115800
2021-01-21,42.114036560058594,42.234484758672394,41.69246458294303,41.96777568890808,19702500
2021-01-22,41.71827697753906,42.10543096137057,41.71827697753906,41.9935880816699,15400300
2021-01-25,41.96778106689453,42.01940313661584,41.503195567273465,41.658055212502035,16604200
2021-01-26,42.40654754638672,42.50118633775131,41.82151072882987,42.07961443493632,12922600
2021-01-27,41.752681732177734,42.43235734775211,41.49457802354486,42.06240749532387,21242400
2021-01-28,42.286094665527344,42.58721507549685,41.82150607703182,41.890332192753576,17498900
2021-01-29,41.425750732421875,42.260285924091555,41.39133603038259,42.182854485486466,18670300
2021-02-01,41.70967483520508,41.89034714567848,41.45157106567629,41.52900252473168,12183600
2021-02-02,42.12263870239258,42.45817390850995,41.838725559511445,41.98498314906321,13319800
2021-02-03,41.959171295166016,42.23448238566228,41.873134528156505,42.11403419381605,12274100
2021-02-04,42.1656494140625,42.21727146991227,41.85592692486429,42.12263267517109,20597400
2021-02-05,42.716278076171875,42.82812094939407,42.38934492821634,42.58722456772528,12742000
2021-02-08,42.94856643676758,43.1636534159949,42.57861985190608,42.98298114111599,17833200
2021-02-09,42.75929260253906,43.034603676455895,42.69906851024269,42.888342822331204,14592900
2021-02-10,42.67326354980469,43.51640755820501,42.613039446628584,43.37014667765772,22965400
2021-02-11,43.27549743652344,43.524999107832535,42.8453234992181,42.85392881586555,21928600
2021-02-12,43.61103820800781,43.7486937544234,43.35293446872448,43.5077973686879,13137100
2021-02-16,43.249691009521484,43.636848235977695,43.15505221172475,43.55081147345025,15093400
2021-02-17,43.12924575805664,43.43897156029243,42.922760795910406,43.01739960014547,12794300
2021-02-18,43.679866790771484,43.748692921685645,43.04320784948849,43.15505400443693,12747100
2021-02-19,43.11204147338867,43.73149312195703,42.991593271048686,43.69707841215492,15968800
2021-02-22,43.55942153930664,43.77450854612254,42.733484938838465,42.8883478463033,14370900
2021-02-23,43.481990814208984,44.31652618290138,43.378746686190844,43.877750125709895,16222300
2021-02-24,43.62824249267578,43.791710698898065,43.129242402757406,43.35293141921043,14442000
2021-02-25,43.163658142089844,43.66266156387843,43.000193201486965,43.42176517099688,14211100
2021-02-26,42.14845275878906,43.19807515664836,42.13124540381204,43.18947312014354,23638400
2021-03-01,42.93136978149414,43.395955242571695,42.501195748741566,42.53560717706654,13901200
2021-03-02,43.103424072265625,43.49918656011549,42.759286916614734,42.879735085190866,11755100
2021-03-03,43.00019073486328,43.49919412802749,42.767896391352394,42.776501708871514,15410700
2021-03-04,42.965782165527344,43.95518377565296,42.69047104099921,43.28411331986158,22036400
2021-03-05,43.697078704833984,43.834734262997024,42.93136945742909,43.06041969710029,21310800
2021-03-08,44.42836380004883,45.159661463969144,44.015397213325606,44.28210623644478,25084900
2021-03-09,43.75729751586914,44.63485282379424,43.72288280999749,44.497197282274634,23082700
2021-03-10,44.25630187988281,44.419770107512655,43.63685352444715,44.0326128341358,21331600
2021-03-11,43.774505615234375,44.24769634215378,43.71428151991556,44.23048898892454,17417700
2021-03-12,43.6877555847168,43.96535821150848,43.54895427132096,43.88728226589305,17598600
2021-03-15,44.268978118896484,44.34705405228701,43.78317525271888,43.80919946075444,13411900
2021-03-16,44.43381118774414,44.6940632209016,44.277659305992835,44.416460610962424,14214200
2021-03-17,44.4511604309082,44.78081145201824,44.37308449237497,44.459834064396766,17502700
2021-03-18,43.86992263793945,44.407777202731424,43.80052365020033,44.295003433994886,18007300
2021-03-19,44.0781364440918,44.31236428694972,43.52292786697424,43.77450628811251,67845700
2021-03-22,44.24295425415039,44.31235655516217,43.65304793268567,43.65304793268567,17911400
2021-03-23,44.58128356933594,44.80683774527661,44.0954806844495,44.23428198145761,16936700
2021-03-24,44.69406509399414,45.01504250469744,44.373087683290834,44.39043495151542,14997400
2021-03-25,45.12781524658203,45.162516398249224,44.39043066543211,44.85021265181245,17091900
2021-03-26,46.0126838684082,46.07340924120677,44.9022699601959,45.231924347734285,17126700
2021-03-29,46.71535873413086,46.79343467718387,45.726398994982304,45.743749572247886,17514100
2021-03-30,46.10810852050781,46.66331379734305,45.91725546561401,46.62861264021972,14871800
2021-03-31,45.72639846801758,46.12545181267446,45.54422237275477,46.00400108249925,15826500
2021-04-01,45.552894592285156,46.10810311329418,45.50951980560991,45.943274290930525,15834700
2021-04-05,45.813148498535156,46.16882703300624,45.362043450791646,45.41409186946098,16368700
2021-04-06,46.142799377441406,46.54185600533123,45.89122429962362,46.01267502187027,15614300
2021-04-07,46.22087860107422,46.41173164062344,46.08207729302503,46.22087860107422,10062700
2021-04-08,46.08208084106445,46.307635052313316,45.95195646622193,46.12545563267862,9695600
2021-04-09,46.134124755859375,46.22087432438183,45.81314738118559,46.12544781343678,10828200
2021-04-12,46.281593322753906,46.45509574523465,46.06471612197383,46.26424605886094,8565300
2021-04-13,46.05604934692383,46.22955179523589,45.81314790485731,46.0126745621668,11071700
2021-04-14,46.04738235473633,46.14280557125034,45.674353195315724,45.960629463426635,9787600
2021-04-15,46.26425552368164,46.550531766450824,46.08207612270038,46.090753065705464,13078100
2021-04-16,46.567867279052734,46.671967396449695,46.30761533091879,46.61991899239275,17974100
2021-04-19,46.845481872558594,47.15778561452775,46.238224964205685,46.845481872558594,19352900
2021-04-20,46.992958068847656,47.35731354740226,46.680657627737425,46.70668183717561,14419200
2021-04-21,47.374671936035156,47.48744904433875,47.053694499323655,47.053694499323655,13866500
2021-04-22,47.22718048095703,47.60020955023845,47.12308034582471,47.253207996702834,12558900
2021-04-23,47.25321578979492,47.35731594209564,46.99296044511685,47.19249042517915,9020500
2021-04-26,46.55052185058594,47.287903003307775,46.48112286774883,47.25320516653094,11684600
2021-04-27,46.48113250732422,46.58523265781059,46.25557832043893,46.4637819306958,9852400
2021-04-28,46.48980712890625,46.88886047198736,46.359679456069976,46.828135107139545,10868100
2021-04-29,47.07103729248047,47.157790178803985,46.35100653705856,46.44643305737231,15391000
2021-04-30,46.82813262939453,47.07971101861505,46.57655424017401,47.06236044253598,14912600
