Price,Close,High,Low,Open,Volume
Ticker,XOM,XOM,XOM,XOM,XOM
Date,,,,,
2021-03-16,49.13163375854492,49.58878755322794,48.574734896458615,49.48904565656238,30624800
2021-03-17,49.347740173339844,49.64696902463652,48.724347790050984,48.78253082549893,25575500
2021-03-18,47.21989822387695,49.01526823783267,46.97885239770188,48.882277983863275,38622800
2021-03-19,46.95391082763672,47.76847641004189,46.38870153850051,47.1367704183074,84439400
2021-03-22,46.47183609008789,47.26146728059529,46.463525584619546,46.96223835191978,29315100
2021-03-23,45.898311614990234,46.7876846380856,45.25829495122979,45.66557626497126,33493300
2021-03-24,46.8292350769043,47.61055237443541,46.61312711656167,46.61312711656167,29781800
2021-03-25,46.696250915527344,46.96223144171519,45.29985156767217,45.88999566198033,31495900
2021-03-26,47.96796417236328,48.0261472066151,46.97884941934475,47.6271764700008,34226500
2021-03-29,47.710296630859375,48.05939483107048,47.161711480000854,47.66042410051314,21144400
2021-03-30,47.12015151977539,47.67705036882412,46.95391608613711,47.26145544325311,20303400
2021-03-31,46.405338287353516,47.070289639813794,46.38040043175377,46.837554288399076,23686500
2021-04-01,47.701995849609375,47.751868393434755,46.66300830045169,46.812622761189466,23194500
2021-04-05,46.96223449707031,47.6438100361121,46.66300559295671,47.62718585580155,23264800
2021-04-06,46.8292350769043,47.8266635055156,46.76273836865268,47.244829991264204,18926300
2021-04-07,47.03703689575195,47.186651332454026,46.74612169701895,46.870798280445435,22385000
2021-04-08,46.546630859375,46.61312756827101,45.9814215167093,46.48844782445979,21999300
2021-04-09,46.43858337402344,46.912361409772714,46.15597865351175,46.54663895941447,20020700
2021-04-12,46.131038665771484,47.20327437952054,45.97311372892184,47.178336526842756,20238800
2021-04-13,46.30559158325195,46.53001325135391,45.790254699501936,45.96480382889077,19370600
2021-04-14,47.64380645751953,48.21732636683394,46.75443348750514,46.887423749262304,28051100
2021-04-15,47.3611946105957,47.726916982574885,47.19495601579155,47.726916982574885,23250300
2021-04-16,47.09522247314453,47.9430366032267,46.91235966938033,47.677056072699514,22752000
2021-04-19,46.94561004638672,47.494195310522805,46.51339087301614,47.17003172317941,21123300
2021-04-20,45.95649337768555,46.93729777834614,45.53258472497835,46.93729777834614,21782100
2021-04-21,46.546630859375,46.65468642596222,45.13360750271074,45.299846104213174,16625600
2021-04-22,45.93986129760742,46.53831897698606,45.73206384457178,46.53831897698606,21600100
2021-04-23,46.1892204284668,46.49675978993839,45.86505688924841,45.93986410374017,15337900
2021-04-26,46.28065872192383,46.78768512122544,46.08117172995306,46.10610958566077,16083800
2021-04-27,46.887420654296875,47.07028344116922,46.38870799831124,46.554943436481295,19278600
2021-04-28,48.300445556640625,48.59136075310651,47.20327514320095,47.303017043312416,24729800
2021-04-29,48.990325927734375,49.4391691830678,48.333688392047485,48.9737017511586,27318400
2021-04-30,47.57731246948242,48.94877393658353,47.51081575385337,48.48330961013182,30518400
2021-05-03,48.89059066772461,49.03189460240827,47.992907206085086,48.19239101056591,20509600
2021-05-04,49.1981315612793,49.45580158495229,48.63292214664937,49.04020661365017,23522200
2021-05-05,50.67765426635742,50.744147816198115,49.372686247010044,49.68022565284182,31526200
2021-05-06,51.159732818603516,51.234540029279444,49.89632391093091,50.586212983913086,26836800
2021-05-07,51.89118194580078,51.9244303003656,50.57790047712906,50.76076325649794,33610600
2021-05-10,52.015869140625,53.21277836902343,51.97430710609697,52.564454386571484,31956600
2021-05-11,50.361793518066406,51.857934625200045,50.19555491266541,51.22623172956146,34563800
2021-05-12,50.631656646728516,52.01466605264692,50.387099242359454,50.60635549725385,34426500
2021-05-13,50.00761413574219,50.97740896376178,49.543800476792136,49.7546251596721,24268200
2021-05-14,51.24726486206055,51.340028238252934,50.53889379114437,50.53889379114437,20735400
2021-05-17,52.44473648071289,52.49533555259286,50.96053242511633,51.05329578176525,25282500
2021-05-18,50.96054458618164,52.53751237474979,50.935246652668994,52.28452338883487,25170800
2021-05-19,49.73775100708008,50.47985467529961,49.26550263331694,49.83894593826901,28889800
2021-05-20,49.61968994140625,49.88111366649497,49.1137120662533,49.712453302467694,20692500
2021-05-21,49.687156677246094,50.4545615642328,49.62812602700545,50.10880601721021,20792700
2021-05-24,50.26903533935547,50.42926093208603,49.493198873083486,49.8220880638397,18400300
2021-05-25,49.130577087402344,50.210001528323765,49.012515793144296,50.176268810841755,25616100
2021-05-26,49.70401382446289,49.85580781606998,48.826985804756845,49.12213900125476,21698700
2021-05-27,49.38357162475586,50.344931600689165,48.92818956765193,49.948580193551024,33556000
2021-05-28,49.223350524902344,49.58596926971648,49.00409425025944,49.526938610507635,19246800
2021-06-01,50.9858283996582,51.18822146249701,50.13409829900625,50.13409829900625,28474200
2021-06-02,51.39061737060547,51.70264017999451,50.741277039265505,51.23039178894845,22978300
2021-06-03,51.593017578125,51.78697590382569,50.89307807426956,51.06173846698781,20272800
2021-06-04,51.820709228515625,52.03153391763332,51.255697388876875,51.82914080063137,20427800
2021-06-07,51.483375549316406,52.0568188174985,51.45807762237353,51.7195013295217,15477900
2021-06-08,52.39413833618164,52.68929153359505,51.16292004300198,51.86285936390891,28953400
2021-06-09,52.832664489746094,53.482001653521806,52.44474464546459,52.849527632736,29133000
2021-06-10,52.9169921875,53.954249178211526,52.495342847360554,53.642229567248506,27488700
2021-06-11,52.42787170410156,53.28803665042242,52.40257377586321,53.13624264713469,17631700
2021-06-14,52.343544006347656,52.94228524213438,51.92189470504508,52.53750229891538,16997200
2021-06-15,54.2494010925293,54.308431737839186,52.57966701484438,52.689296734817994,30717100
2021-06-16,54.055450439453125,54.64576344498476,53.60007154372423,54.240977200224236,24803200
2021-06-17,52.27608871459961,54.35903435139648,51.66891261088979,53.85305640959117,28491800
2021-06-18,50.935237884521484,51.90502936640737,50.80031023413175,51.44121576925073,39590700
2021-06-21,52.782066345214844,52.874829717949076,51.356892684553216,51.38219061641554,33145400
2021-06-22,53.79402160644531,53.97954833869321,52.47847455555204,53.001318817334514,25140400
2021-06-23,54.190372467041016,54.56141949402263,53.61692913386065,54.01328052451064,20701600
2021-06-24,54.409629821777344,54.44336254216813,53.810891727951926,54.09761341741505,19568400
2021-06-25,54.52769470214844,54.755382510529394,54.274702529406746,54.48552719540542,18438300
2021-06-28,53.13624954223633,54.44336188066943,52.916993296218784,54.44336188066943,20570000
2021-06-29,52.80736541748047,53.77716024091707,52.78206748507182,53.30491179540309,19579300
2021-06-30,53.19527816772461,53.321771029792046,52.66399913964039,52.87482379334838,17875500
2021-07-01,53.34707260131836,54.32529893263882,52.933858053316925,54.24940514037374,22530300
2021-07-02,53.27117156982422,53.39766764790641,52.63869761327107,53.136243921103365,14555300
2021-07-06,51.753238677978516,52.925423319118295,51.35689048905237,52.916991747834395,22110800
2021-07-07,50.94367980957031,52.12429940313815,50.27747299295804,51.593020264339664,21671400
2021-07-08,50.71599197387695,51.196672057701385,50.016055606016565,50.134116929492066,18935900
2021-07-09,51.63516616821289,51.82069286547147,50.800302464406165,51.18821899783006,20086000
2021-07-12,51.58457565307617,51.86286574510263,50.73284545222324,50.95210168057492,21809400
2021-07-13,51.340030670166016,51.871306585821976,51.028007805115244,51.44122562311055,17147300
2021-07-14,50.201568603515625,52.05682631379969,50.05820937429037,51.58457790231293,21573600
2021-07-15,49.712459564208984,50.344933596280526,49.56066553915747,49.89798309277139,15851100
2021-07-16,48.33787536621094,49.973873487769666,48.1945161487177,49.906411272751924,27049500
2021-07-19,46.67658233642578,47.39338817046263,46.04410830359112,46.921139734518206,37969100
2021-07-20,47.19099426269531,47.7307049135021,46.40672621795132,46.80307763454409,26756100
2021-07-21,48.708927154541016,49.16430918401038,47.924662393026836,47.94996032235437,20908700
2021-07-22,48.160789489746094,48.69206857389153,47.78130442964221,48.68363378537297,13493800
2021-07-23,48.10175323486328,48.31257788626055,47.62107328703183,48.31257788626055,14088200
2021-07-26,49.31610107421875,49.459463507080606,48.06801954914948,48.20294719464538,18387600
2021-07-27,48.76796340942383,48.91975420976178,48.245115920202096,48.91975420976178,16861400
2021-07-28,49.09684753417969,49.44259984567691,48.59086642327929,48.91132080515664,16855300
2021-07-29,49.69559097290039,50.032911728299545,49.383571365160115,49.754621622555874,18607800
2021-07-30,48.548702239990234,49.653424611764045,48.33787758089112,49.653424611764045,28652800
2021-08-02,48.5571403503418,49.80522203157669,48.40534632804965,48.53183920200696,20873800
2021-08-03,49.079986572265625,49.25707853293565,48.00899680256267,48.54870747332619,18208200
2021-08-04,47.9330940246582,48.81012536765395,47.907796095298565,48.22824725695054,20868300
2021-08-05,48.23667907714844,48.65832836415685,47.92465950550226,48.17764843432156,15180200
2021-08-06,48.79325866699219,48.970350605125915,48.51496857827152,48.624598299609566,14888500
2021-08-09,48.23667907714844,48.506534363479524,47.92465950550226,48.17764843432156,17828200
2021-08-10,49.0631103515625,49.214904349325145,48.32100671993722,48.42220164613609,16340200
2021-08-11,49.206478118896484,49.33297421133829,48.67520225127114,49.07155045485888,18278600
2021-08-12,49.095191955566406,49.47186161374444,48.68428227306118,49.13799770081018,19225500
2021-08-13,48.59867477416992,48.85549290411254,48.19632430236734,48.82124961595494,20063000
2021-08-16,47.88813781738281,48.01654850598582,47.31457747702685,47.956624388802936,16959500
2021-08-17,47.56283950805664,48.19632400699142,47.083443273647326,47.51147457613503,16243700
2021-08-18,46.561248779296875,47.77685948658547,46.49276546281835,47.442992297285244,21890500
2021-08-19,45.14017868041992,45.97911960261439,44.600858349859365,45.773666415671,30923500
2021-08-20,45.148746490478516,45.49116959787642,44.60942609594241,44.746395992025555,16918300
2021-08-23,47.00640106201172,47.13481176871308,46.18458168285883,46.18458168285883,21632600
2021-08-24,47.391624450683594,47.811093281705624,47.09200059147688,47.33170033196616,17915600
2021-08-25,47.47722625732422,47.74260681236897,46.97214924328378,47.28889472480732,13270300
2021-08-26,46.83517837524414,47.54571181446436,46.766695073682016,47.254650435181986,11842600
2021-08-27,47.74261474609375,48.119281139340174,47.42587247755426,47.42587247755426,15822500
2021-08-30,47.22041702270508,48.23057124046173,47.18617373195605,48.14496627920911,14086100
2021-08-31,46.67252731323242,47.34881746359646,46.6211623882463,47.02351280325616,27104100
2021-09-01,46.03049087524414,46.87799110300683,45.88495852095339,46.646857052249715,21644100
2021-09-02,47.15193176269531,47.63132475093594,46.45851984890751,46.47564149357608,23293300
2021-09-03,46.9721565246582,47.35738536891693,46.74101921810297,47.18617218639974,13840000
2021-09-07,46.69821548461914,47.31458161887823,46.62973217282355,46.80094208512241,14354400
2021-09-08,46.27018356323242,47.2375352299553,46.23594027497575,46.90367133350202,18756700
2021-09-09,46.30442428588867,47.08344108965638,45.62813407557947,45.90207383521518,19110800
2021-09-10,46.21025085449219,47.28032892151624,46.184570025881726,47.24608563962288,15123700
2021-09-13,47.400184631347656,47.87958085673781,46.7581376896953,46.78382178798273,22052300
2021-09-14,46.72390365600586,47.742617091693106,46.578371299124804,47.67413050830907,19940300
2021-09-15,48.29905319213867,48.39322060622877,47.34882639284183,47.40018806189472,23240900
2021-09-16,47.7854118347168,48.3332913505806,47.51147207678489,48.3332913505806,17907200
2021-09-17,47.22041702270508,48.58155680658938,47.16905208658154,47.37450856545575,30000400
2021-09-20,45.96199417114258,46.37290377678079,45.33706894179992,46.039039926300944,27555100
2021-09-21,45.9192008972168,46.66397450251423,45.58533697986346,46.54412625173302,19696800
2021-09-22,47.26321029663086,47.862454705528414,46.54411765907765,46.59548258519549,25690600
2021-09-23,48.86405563354492,49.00102552132531,47.32314031399089,47.442988557596266,23069400
2021-09-24,49.30064010620117,49.497534091725406,48.52162335233603,48.53874499441891,22328600
2021-09-27,50.76451110839844,51.19254240486996,50.35360145566013,50.37928228845014,32972200
2021-09-28,51.29527282714844,51.774669090572026,50.944287268490775,51.2781544477582,37619300
2021-09-29,51.26102828979492,51.526405600038544,50.55049477971903,51.22678500278943,23422800
2021-09-30,50.35360336303711,51.509286601039236,50.34504417365609,51.46648412289467,31289600
2021-10-01,52.15989303588867,52.211257966090386,50.85867752802136,50.85867752802136,24407300
2021-10-04,52.836181640625,53.1358022269318,52.17701308513056,52.493755314314825,33946700
2021-10-05,52.75057601928711,53.675125186400784,52.2369397701926,53.521033658548504,29641600
2021-10-06,51.783226013183594,52.32254307809022,51.14973827797293,51.766104370002815,25284900
2021-10-07,51.92875671386719,52.28830470072475,51.483603774034776,51.885954237379764,19513600
2021-10-08,53.2299690246582,53.43542220561248,52.433830600816655,52.433830600816655,22186900
2021-10-11,52.69921112060547,53.98330493018106,52.64784619259945,53.957620833368345,22121500
2021-10-12,52.42527770996094,53.05876223722437,52.091410535969864,52.7077766841136,20198600
2021-10-13,52.279747009277344,52.55368680249915,51.543532590386256,52.03148805116385,14991700
2021-10-14,53.07587814331055,53.26421294946246,52.3653446587334,52.827619219859294,18594500
2021-10-15,53.58095932006836,53.991868984288146,53.45254862129105,53.70080756393,16092600
2021-10-18,53.55527877807617,54.051793400437006,53.307019834085885,54.00899092248483,18282800
2021-10-19,54.35997009277344,54.454137492598605,53.649436632724935,53.820649790078015,18933200
2021-10-20,54.65959167480469,54.67671331741701,53.69224335935389,53.837772423129536,14305200
2021-10-21,53.666561126708984,54.479821218135896,53.37549972342839,54.33429214930537,16564600
2021-10-22,54.034671783447266,54.12028000501464,53.37550317266729,53.7350511720108,14266800
2021-10-25,55.08762741088867,55.14755153208198,54.428462077762276,54.54831032014889,17939800
2021-10-26,56.36315155029297,56.44876302480579,55.09618271486088,55.20746848799362,25585100
2021-10-27,54.8992919921875,55.85808445203564,54.77088456201438,55.78104195330356,21764500
2021-10-28,55.05338668823242,55.190359846622215,54.471267093174966,54.633917820333096,16626400
2021-10-29,55.19034957885742,55.952244669746506,55.070501353183076,55.686867388787384,23966300
2021-11-01,56.183380126953125,56.568612174832204,55.661181473847584,55.70398721180258,19656400
2021-11-02,55.48998260498047,56.029299741634816,55.35301597255203,55.66975498386525,16300000
2021-11-03,54.72807693481445,55.173226569598356,54.496939663511654,54.82224433411774,17372800
2021-11-04,55.13899612426758,55.54990252165397,54.64247824045622,55.37013015639249,17720100
2021-11-05,55.66118621826172,55.92657005997379,55.26739821421708,55.68687358196742,18565100
2021-11-08,56.26042938232422,56.825427244489056,55.96936473174824,56.11490032265556,17696000
2021-11-09,56.80830764770508,56.81687010139538,55.90943941613996,56.303227379793306,18781300
2021-11-10,55.68915557861328,56.955803235061786,55.32477553622665,56.669504393936066,20177200
2021-11-11,55.79325866699219,56.24439743207954,55.5416633208885,55.689154812752136,13319300
2021-11-12,55.3681526184082,55.84531734820977,55.15993829041031,55.489611527991485,18158900
2021-11-15,55.84532165527344,56.192343355695876,54.847617719022274,55.31610164790283,18849200
2021-11-16,56.40922927856445,56.71288316293012,55.81928318344658,55.81928318344658,17028700
2021-11-17,55.79325866699219,56.60009663242328,55.68047728522742,55.85398812163693,15497000
2021-11-18,55.18595886230469,55.98411922416057,54.75217519359863,55.66312354548674,16948200
2021-11-19,52.635311126708984,53.8152032878894,52.4097450650748,53.693744384739695,32035500
2021-11-22,53.364070892333984,54.25766759116448,52.331666847295224,52.331666847295224,21994400
2021-11-23,54.769535064697266,54.98642693123471,53.71977591543054,53.95401952843184,21185900
2021-11-24,55.07318115234375,55.394180181152905,54.29237243555063,54.29237243555063,15869700
2021-11-26,53.13850021362305,53.285985074632286,51.654960838675365,52.50517644495252,24979600
2021-11-29,53.433475494384766,54.77820428224969,53.17320594020235,54.28369113645102,18946400
2021-11-30,51.91523742675781,53.08645218496376,51.75907501772938,52.453128330351696,34979800
2021-12-01,51.871864318847656,53.8152137666612,51.83716082275981,52.834864823486235,30630600
2021-12-02,53.164527893066406,53.424800754210324,51.307934232680324,51.82847664546125,29216000
2021-12-03,52.82617950439453,53.98871997583619,52.35769230481945,53.719772885078555,22014700
2021-12-06,53.424800872802734,53.92798823248368,53.28598691481416,53.54625977653583,19210500
2021-12-07,54.0234260559082,54.68277586840438,53.87593786697039,54.08415551326283,19800400
2021-12-08,54.179588317871094,54.821586382327965,54.084155368139264,54.31839897852451,18214400
2021-12-09,54.318389892578125,54.45720053001241,53.62433670540669,53.8325510068048,16910300
2021-12-10,54.66542434692383,54.96039741650546,53.988722785327774,54.890993740460665,17942400
2021-12-13,53.468177795410156,54.4138263585374,53.225256682001316,54.19693451662295,17793700
2021-12-14,53.39009475708008,54.1969326459128,53.112473473772766,53.14717365205612,22551100
2021-12-15,53.155860900878906,53.35540102790743,52.06272400210498,53.08645391260428,19961900
2021-12-16,53.24260711669922,54.17958143928284,53.1818776672177,53.30333656618073,21187800
2021-12-17,52.0800666809082,53.164525862566336,51.78509365111692,52.87823035955211,44338100
2021-12-20,51.325294494628906,51.40337570402798,50.28421280581039,51.00429543799158,21819300
2021-12-21,52.487831115722656,52.643993522645715,51.811129558727544,51.83715552337899,19798900
2021-12-22,52.912940979003906,53.242614231814905,52.02802177036481,52.349020804736455,14058300
2021-12-23,52.93895721435547,53.65036213789576,52.92160547115856,53.069090324072384,13543300
2021-12-27,53.693748474121094,53.745803712081376,52.418423274905045,52.86088452379954,12593700
2021-12-28,53.520233154296875,54.05812733961152,53.268641116754246,53.71109904647349,12781000
2021-12-29,53.05175018310547,53.44215288278817,52.85220675990289,53.33804571683992,12733600
2021-12-30,52.73942565917969,53.442153169990775,52.722073913177205,53.11247992446512,11940300
2021-12-31,53.08644485473633,53.3293659627418,52.661338707363655,52.696042195579686,14072000
2022-01-03,55.12523651123047,55.177288440092944,53.103802766222415,53.12983204016083,24282400
2022-01-04,57.198726654052734,57.424296061771194,55.61107650956008,55.63710247602473,38584000
2022-01-05,57.910125732421875,58.656234248907545,57.675885439578316,57.69323387574614,34033300
2022-01-06,59.27220153808594,59.411015492268334,58.18774234233714,58.99458024873479,30668500
2022-01-07,59.758056640625,60.0183295801454,58.97725106009543,59.44573176080685,23985400
2022-01-10,59.40234375,60.009638311152436,58.9512049739888,59.836127470541534,22760300
2022-01-11,61.900936126708984,61.94431714673975,59.49777720672886,59.766720997679435,32936100
2022-01-12,61.718753814697266,62.30002247368253,61.284970047869756,61.718753814697266,23045100
2022-01-13,61.27627182006836,62.10046467003707,60.99865056783988,61.70138453364694,21043200
2022-01-14,62.35206985473633,62.594987661592675,61.25025557776298,61.29363659427896,23012900
2022-01-18,63.40184020996094,64.09589030118335,62.473543165951774,63.17627078628137,32841200
2022-01-19,63.4278564453125,64.07853202918398,62.942020794106384,63.98309908069501,26431600
2022-01-20,63.56665802001953,64.52098741821432,62.690419745697,62.8986340602969,26774600
2022-01-21,62.61233901977539,63.48858396599698,61.63199021947758,63.48858396599698,35995200
2022-01-24,63.150230407714844,63.40182574228907,60.564876701997605,61.493173534178574,41507000
2022-01-25,65.0068130493164,65.27575677352797,61.935624249465306,62.97670228171432,39278400
2022-01-26,64.34747314453125,65.93512309175127,63.75752704158133,65.44060993332369,35252400
2022-01-27,65.17166900634766,65.94380350471411,64.19131355499533,65.46663876122278,29174700
2022-01-28,65.31047058105469,65.60544692886151,64.15660438992326,65.04152681432998,30595700
2022-01-31,65.90042114257812,66.29950136581822,64.43423006881568,65.04153124080085,36085500
2022-02-01,70.12547302246094,70.71541910653426,66.16936126261068,66.32552365601283,61033100
2022-02-02,69.94327545166016,70.10810873146906,68.66795051006835,69.45743328118859,30299300
2022-02-03,69.12777709960938,69.67434222938905,68.55517938544672,69.48347632466817,28529400
2022-02-04,70.628662109375,71.60033331853381,70.16017493966756,70.16017493966756,32197500
2022-02-07,71.47888946533203,72.07751318915116,69.96064626238274,70.39443003465396,34949200
2022-02-08,69.63096618652344,71.57431544342076,69.33598980826305,71.37477201527275,34356300
2022-02-09,69.2976303100586,70.20112998888804,69.04324580077008,69.80639932863562,40106100
2022-02-10,68.63096618652344,69.89411497950708,68.23623553491193,69.05201801498191,28527700
2022-02-11,70.35905456542969,70.45554551461677,68.62223086485186,68.96433270564431,42002100
2022-02-14,69.28009033203125,70.03446345020339,67.58712262121527,69.80640011576642,34652800
2022-02-15,68.41165924072266,68.5871002637596,67.03447899873872,67.45553076163662,25075100
2022-02-16,68.72746276855469,69.9379826926265,68.4555374835321,69.11342641882597,21733800
2022-02-17,68.6222152709961,69.40290972436144,68.3765977428105,68.8415116161525,23738800
2022-02-18,67.85906219482422,68.56958021799645,67.44678399141546,67.68362779406847,23394800
2022-02-22,67.069580078125,69.99060842160533,66.06081575228858,69.88534378757642,35947800
2022-02-23,67.34151458740234,67.95554833153993,66.78011651369498,67.06958927768585,25385000
2022-02-24,66.49063873291016,69.32394309151286,64.93801723030221,69.29762860712827,46199900
2022-02-25,68.28009033203125,68.41166944583921,66.89414285144373,67.27133274175095,28310300
2022-02-28,68.78884887695312,69.23621511892243,66.84149702738279,67.11342893921038,32204600
2022-03-01,69.44676208496094,70.7449993388583,68.709929608279,69.0958866088487,40002300
2022-03-02,70.63972473144531,72.0607671978232,70.01692402801825,70.7011274291806,44321400
2022-03-03,71.08708953857422,71.7274309879831,69.85025519200794,70.05201073302223,30196600
2022-03-04,73.76250457763672,73.92917191696773,70.75376559004121,71.09586730269471,42802200
2022-03-07,76.42036437988281,76.51685527129759,73.59582743277562,74.49055324397804,55207900
2022-03-08,76.99932861328125,80.27123289903194,74.93794438833368,78.11335775061765,72082300
2022-03-09,72.6221694946289,75.9379287530408,71.57831687905757,73.70987735837842,65466700
2022-03-10,74.87653350830078,75.15723252072846,72.71865859543945,73.69233475875878,44644200
2022-03-11,74.49055480957031,75.63967180628202,73.65723166699118,73.74494883583252,35303400
2022-03-14,71.82392120361328,73.20110168912001,70.61340804636525,72.85899999919357,37462600
2022-03-15,67.73625183105469,69.44676053693267,66.99064564368206,69.13974701182546,47957900
2022-03-16,67.48185729980469,68.96430242049742,66.88537109967909,68.2537778619235,37812300
2022-03-17,69.28009033203125,69.42921021048434,67.60466338063658,68.57833949212304,34041900
2022-03-18,69.00814819335938,69.63972251767777,68.50815296867248,69.35024983696667,41461500
2022-03-21,72.10462188720703,72.38532088788766,69.94674706465122,70.28008172897901,33089300
2022-03-22,71.78884887695312,72.10463615174035,70.86780823581822,71.60464074872614,23132200
2022-03-23,72.92041015625,73.92040084333763,72.85024041983827,73.10461826256692,27716300
2022-03-24,73.13970947265625,74.25373857527795,72.58708513107086,73.2098859043349,19871600
2022-03-25,74.73617553710938,74.99056004538512,72.62216270851584,72.73619437399454,22398300
2022-03-28,72.63970947265625,73.07830210406684,71.94673231194042,72.95549670266327,21552400
2022-03-29,72.25374603271484,72.35900397168938,69.96429216653299,70.88533259451934,27036300
2022-03-30,73.49057006835938,73.69232559551347,72.55198223485091,72.8589956958319,22079000
2022-03-31,72.44670867919922,74.03441814010722,72.41162716717524,72.6923261101019,27861500
2022-04-01,72.91163635253906,73.8063623133503,71.92041279178663,71.92041279178663,18671100
2022-04-04,72.94672393798828,73.38531653494378,71.9730478373557,73.29759266163914,20869400
2022-04-05,72.56953430175781,74.6221444506526,72.42040773203084,73.24496395888187,21753100
2022-04-06,73.37654113769531,74.2975815548864,72.75374046729226,73.17478560303911,24768200
2022-04-07,74.60459899902344,74.94670066898904,72.55198228683832,73.53443205507298,26122000
2022-04-08,76.17476654052734,76.4993275035492,74.70986872837703,74.70986872837703,24866500
2022-04-11,73.55197143554688,75.3765181027819,73.24495798009661,75.2449389954771,21800100
2022-04-12,75.08704376220703,76.15721066269566,74.89406196803482,75.18353465929314,22444200
2022-04-13,76.1484375,76.41159571079444,74.72740190040568,75.97300315439792,19306800
2022-04-14,77.04318237304688,77.59580667314609,75.63968730680035,76.02564426727291,24566400
2022-04-18,77.67473602294922,77.97297571672978,76.97298533157408,77.63087409509181,19032300
2022-04-19,76.9817886352539,77.77125679330005,76.55196299274408,77.20108497402266,20382600
2022-04-20,77.15721130371094,77.63089212655323,76.57827253738733,77.16598502979842,20689400
2022-04-21,76.34143829345703,78.77124540829976,76.1309156878669,78.02563252296399,29010900
